Product ID,Product Name,Manufacturer,Estimated Wholesale Price,Match Score,Description,Specifications,Quantity,NAICS Code,Contract ID,Solicitation Title,Solicitation URL,Location,Date Added
286,Snow Removal Services for KS065 (MS),,,,"The contractor is required to provide comprehensive snow removal services. This entails supplying all personnel, labor, equipment, supplies, transportation, tools, materials, and supervision needed...",,,,42e89c08c1e9453c878d763ae1cc6f84,Snow Removal Services for KS065 (MS),https://sam.gov/workspace/contract/opp/42e89c08c1e9453c878d763ae1cc6f84/view,,2025-12-04 18:10:06
287,Raman Spectrometer,,,,"The National Renewable Energy Laboratory (NREL) is seeking to procure one fully integrated, high-resolution confocal Raman Spectrometer. Key requirements include UV (325nm) and visible green (532nm...",,,,ce0fc35472004cbe838bb6807d35d1a9,Raman Spectrometer,https://sam.gov/workspace/contract/opp/ce0fc35472004cbe838bb6807d35d1a9/view,,2025-12-04 18:10:06
288,"Pre-Award Synopsis: Contract Modification for FY26 SEWIP Block 3 Hemisphere and Quadrant EA Subsystem Production, Ancillary Equipment, and Spares",,,,The Naval Sea Systems Command (NAVSEA) intends to award a sole source modification to Northrop Grumman Systems Corporation for Fiscal Year 2026 requirements of the AN/SLQ-32(V)7 system. The procure...,,,,49fda41a89d848bfbe44aec0db25f850,"Pre-Award Synopsis: Contract Modification for FY26 SEWIP Block 3 Hemisphere and Quadrant EA Subsystem Production, Ancillary Equipment, and Spares",https://sam.gov/workspace/contract/opp/49fda41a89d848bfbe44aec0db25f850/view,,2025-12-04 18:10:06
289,FIGHT TONIGHT,,,,The Air Force Research Laboratory (AFRL) is seeking innovative research for its 'Fight Tonight' program to revolutionize air operations planning by combining Artificial Intelligence (AI) and intera...,,,,7382b0fdb6ad4c68831a9d1a710955bc,FIGHT TONIGHT,https://sam.gov/workspace/contract/opp/7382b0fdb6ad4c68831a9d1a710955bc/view,,2025-12-04 18:10:06
290,Z1DA--Upgrade TV System IFB 553-22-209,,,,"The Department of Veterans Affairs is issuing a pre-solicitation for a project to upgrade the TV system at the John D. Dingell VA Medical Center in Detroit, Michigan. The contractor will be respons...",,,,0a15bf5b6b2d498c82c1227237713e06,Z1DA--Upgrade TV System IFB 553-22-209,https://sam.gov/workspace/contract/opp/0a15bf5b6b2d498c82c1227237713e06/view,,2025-12-04 18:10:06
291,V-22 Spares (Outfitting Requirements),,,,NAVSUP Weapon Systems Support (NAVSUP WSS) Philadelphia is seeking to acquire V-22 Osprey Platform spares to support new outfitting requirements and changes to current outfitting levels. The procur...,,,,4c5bc5bdb7f846f8bb39334bca5bdff0,V-22 Spares (Outfitting Requirements),https://sam.gov/workspace/contract/opp/4c5bc5bdb7f846f8bb39334bca5bdff0/view,,2025-12-04 18:10:06
292,OPTOMETRY EQUIPMENT- CLINTON IHS,,,,"This is a combined synopsis/solicitation issued by the Indian Health Service, Clinton Service Unit, for the procurement of two new Zeiss Cirrus Model 6000 OCT devices with AngioPlex software, or an...",,,,3140f9d472a14eb3b0043bc8284ef37b,OPTOMETRY EQUIPMENT- CLINTON IHS,https://sam.gov/workspace/contract/opp/3140f9d472a14eb3b0043bc8284ef37b/view,,2025-12-04 18:10:06
293,"Joint Program Executive Office for Chemical, Biological, Radiological, and Nuclear Defense (CBRND) Operational Support (JCOS)",,,,"This Request for Information (RFI) seeks market research on capabilities to provide comprehensive operational support services for the Joint Program Executive Office for Chemical, Biological, Radio...",,,,0d3c78925d764410a4ac285f4df67290,"Joint Program Executive Office for Chemical, Biological, Radiological, and Nuclear Defense (CBRND) Operational Support (JCOS)",https://sam.gov/workspace/contract/opp/0d3c78925d764410a4ac285f4df67290/view,,2025-12-04 18:10:06
294,Allowance Buy - Various V22 Parts,,,,NAVSUP Weapon Systems Support (NAVSUP WSS) Philadelphia is seeking to acquire V-22 Osprey Platform spares to fulfill new outfitting requirements and update current stock levels. The procurement cov...,,,,18f608ee9d624209987fc3c67621c70a,Allowance Buy - Various V22 Parts,https://sam.gov/workspace/contract/opp/18f608ee9d624209987fc3c67621c70a/view,,2025-12-04 18:10:06
295,Parts Washer Cleaner Services BPA,,,,"This solicitation is for a contractor to provide parts washer cleaning services on an as-required basis. The provided documents lack specific details regarding the quantity, technical specification...",,,,e3bcb2f03c5a4d06a6775284f26e10ab,Parts Washer Cleaner Services BPA,https://sam.gov/workspace/contract/opp/e3bcb2f03c5a4d06a6775284f26e10ab/view,,2025-12-04 18:10:06
296,Purchase of 6 MFDs and supplies for Diego Garcia,,,,"The Defense Logistics Agency (DLA) is requesting quotations to purchase six (6) new, TAA-compliant, One-Net compatible color multifunctional devices (MFDs) with inline finishers and CAC capabilitie...",,,,a307b80520834bd085f0094e570034ca,Purchase of 6 MFDs and supplies for Diego Garcia,https://sam.gov/workspace/contract/opp/a307b80520834bd085f0094e570034ca/view,,2025-12-04 18:10:06
297,ASTM Compass Subscription Renewal,,,,"The Naval Undersea Warfare Center Division, Newport (NUWCDIVNPT) intends to award a sole-source, firm-fixed-price purchase order to ASTM International for an annual subscription to the ASTM Compass...",,,,99a4f22aed54408689a24b3aacd4df48,ASTM Compass Subscription Renewal,https://sam.gov/workspace/contract/opp/99a4f22aed54408689a24b3aacd4df48/view,,2025-12-04 18:10:06
298,"NUT,SELF-LOCKING,HE",,,,This solicitation is a total small business set-aside for the procurement of Level I/SUBSAFE self-locking heavy hex nuts (Part Number M32258-UAC10) for a crucial shipboard system. The contract requ...,,,,83765848956848a1a131276a85ee8ade,"NUT,SELF-LOCKING,HE",https://sam.gov/workspace/contract/opp/83765848956848a1a131276a85ee8ade/view,,2025-12-04 18:10:06
299,"HEAD,FLUID FILTER",,,,"This solicitation is for the procurement of a 'Closure, Machining' component, which is designated as Special Emphasis (Level I) material for a critical shipboard system. A key requirement is the ma...",,,,0ef472c4b21e4b0194dbbe71a2b245f8,"HEAD,FLUID FILTER",https://sam.gov/workspace/contract/opp/0ef472c4b21e4b0194dbbe71a2b245f8/view,,2025-12-04 18:10:06
300,Construction Basic Ordering Agreement,,,,"This solicitation is an on-ramping opportunity for a Construction Basic Ordering Agreement (CBOA) to provide a broad range of maintenance, repair, and construction services at Lajes Field, Azores, ...",,,,506b50d967d34fd4b5ebc939b5e43817,Construction Basic Ordering Agreement,https://sam.gov/workspace/contract/opp/506b50d967d34fd4b5ebc939b5e43817/view,,2025-12-04 18:10:06
301,"61--CABLE ASSEMBLY,POWE",,,,"The provided solicitation description is blank, containing no information regarding the requirements, products, services, or issuing agency.",,,,5798bca61c704040ab071421fcd20fca,"61--CABLE ASSEMBLY,POWE",https://sam.gov/workspace/contract/opp/5798bca61c704040ab071421fcd20fca/view,,2025-12-04 18:10:06
302,"14--MECHANISM ASSEMBLY, IN REPAIR/MODIFICATION OF",,,,The government intends to issue a sole-source contract for the procurement of 110 units of a product identified by NSN 7R-1440-014133910-MX. The product must be in accordance with reference number ...,,,,c824d020f1af4e5e884a0cd136ecd9e6,"14--MECHANISM ASSEMBLY, IN REPAIR/MODIFICATION OF",https://sam.gov/workspace/contract/opp/c824d020f1af4e5e884a0cd136ecd9e6/view,,2025-12-04 18:10:06
303,"99--BULKHEAD ASSY,ACFT.",,,,"This is a sole-source solicitation for one unit of a flight-critical part, identified by NSN 1R-9999-LLHP5Z561-V2. The procurement requires engineering source approval by the design control activit...",,,,99fce0756ffc4aa187a70d2be03c3769,"99--BULKHEAD ASSY,ACFT.",https://sam.gov/workspace/contract/opp/99fce0756ffc4aa187a70d2be03c3769/view,,2025-12-04 18:10:06
304,"58--PROCESSOR,RADAR DAT, IN REPAIR/MODIFICATION OF",,,,"This solicitation is a Request for Quotation (RFQ) for the repair of 13 units of a Radar Data Processor (P/N 940-0330-001, NSN 015353962). The contractor must provide all facilities, labor, materia...",,,,4465d9934c804d90aa369ef77bf3dde7,"58--PROCESSOR,RADAR DAT, IN REPAIR/MODIFICATION OF",https://sam.gov/workspace/contract/opp/4465d9934c804d90aa369ef77bf3dde7/view,,2025-12-04 18:10:06
305,53--NUT BLANK,,,,"This is a sole-source solicitation for 553 units of a flight-critical hardware component, identified by NSN 1R-5310-017246691-P8 and reference number BACN11F3-5CM. The part is a commercial/off-the-...",,,,cb972afff3de43b1854d9bb44c529848,53--NUT BLANK,https://sam.gov/workspace/contract/opp/cb972afff3de43b1854d9bb44c529848/view,,2025-12-04 18:10:06
306,BIAS BOARD,,,,"The Defense Logistics Agency (DLA) is issuing an amended solicitation to increase the quantity of a new spares requirement for the EMALS system from 5 to 10 each. This is a non-critical ALRE item, ...",,,,379778cc04ba42cfaabf7bd86404e744,BIAS BOARD,https://sam.gov/workspace/contract/opp/379778cc04ba42cfaabf7bd86404e744/view,,2025-12-04 18:10:06
307,"59--COUPLER,TRANSMISSIO",,,,"This amendment modifies a solicitation to update the required delivery date from 90 days to 400 days. The evaluation criteria have been clarified, establishing that delivery is more important than ...",,,,a6c60352ad9440f7bc17adfeae18e13d,"59--COUPLER,TRANSMISSIO",https://sam.gov/workspace/contract/opp/a6c60352ad9440f7bc17adfeae18e13d/view,,2025-12-04 18:10:06
308,"59--COUPLER,TRANSMISSIO",,,,"The government is seeking to procure six units of a product identified by NSN 1R-5985-017217842-P8 and reference number D-500-L456-2-614-360. The delivery term is FOB Origin, and the government pre...",,,,5102e4f138164317a4b11bac1c780ad6,"59--COUPLER,TRANSMISSIO",https://sam.gov/workspace/contract/opp/5102e4f138164317a4b11bac1c780ad6/view,,2025-12-04 18:10:06
309,"53--SCREW,CLOSE TOLERAN",,,,This is a competitive solicitation for a commercial product procurement. Quotes must be submitted via email by 4:30 PM EST on the closing date. The award will be made to the responsible offeror who...,,,,b9d65b1ff8934fa798831fd29c6ef693,"53--SCREW,CLOSE TOLERAN",https://sam.gov/workspace/contract/opp/b9d65b1ff8934fa798831fd29c6ef693/view,,2025-12-04 18:10:06
310,"SPE4A626RX266, 3120-013722735, Bearing, Sleeve, Part# 4080903",,,,"This solicitation is for a five-year, commercial Indefinite Delivery Contract for a sleeve bearing (NSN 3120-013722735). The government has an estimated annual demand of 994 units, with a minimum o...",,,,5b7a298910334fc2b782f4b9077639ab,"SPE4A626RX266, 3120-013722735, Bearing, Sleeve, Part# 4080903",https://sam.gov/workspace/contract/opp/5b7a298910334fc2b782f4b9077639ab/view,,2025-12-04 18:10:06
311,53--LOCKNUT,,,,"This solicitation is for the procurement of 10 units of a LOCKNUT (NSN: 5310 016338457) to be manufactured in accordance with Emerson Drawing 20307. The item is designated as critical, Special Emph...",,,,8282799e0684448380fce1871e6ec384,53--LOCKNUT,https://sam.gov/workspace/contract/opp/8282799e0684448380fce1871e6ec384/view,,2025-12-04 18:10:06
312,53--LOCKNUT,,,,"The government is seeking to procure 25 units of NSN 1H-5310-016338457-D4, manufactured in accordance with Emerson Drawing 20307. This is a notice of intent for a sole-source contract action, as th...",,,,ea22de316e75449dac32de1f341c3079,53--LOCKNUT,https://sam.gov/workspace/contract/opp/ea22de316e75449dac32de1f341c3079/view,,2025-12-04 18:10:06
313,"53--NUT,SLF-LKG,HVY HEX",,,,"This solicitation is for a quantity of 8 self-locking, heavy hex nuts (Part No: ESNA 09NU-149) made of Nickel-Copper Alloy. The nuts are designated as Special Emphasis Material for use in a crucial...",,,,d6df33505b5b41e8a2ffef48b8bbcb40,"53--NUT,SLF-LKG,HVY HEX",https://sam.gov/workspace/contract/opp/d6df33505b5b41e8a2ffef48b8bbcb40/view,,2025-12-04 18:10:06
314,"STEM,FLUID VALVE",,,,"This solicitation is for a Stem for a combination exhaust drain valve, designated as critical, Level I/SUBSAFE material for a shipboard system. The product must be manufactured in accordance with N...",,,,f6bdce45cbd94543ad5861a6e047ae54,"STEM,FLUID VALVE",https://sam.gov/workspace/contract/opp/f6bdce45cbd94543ad5861a6e047ae54/view,,2025-12-04 18:10:06
315,59--JUNCTION BOX,,,,"This solicitation is for the procurement of Junction Boxes, which are designated as Special Emphasis (Level I) material for a critical shipboard system. The items must be manufactured in strict acc...",,,,dcd42559a73144ce85ed36f22f216d03,59--JUNCTION BOX,https://sam.gov/workspace/contract/opp/dcd42559a73144ce85ed36f22f216d03/view,,2025-12-04 18:10:06
316,59--JUNCTION BOX,,,,This solicitation is for the procurement of 10 units of an item identified by National Stock Number (NSN) 7H-5975-013004677-D4. The required items must conform to Technical Data Package (TDP) versi...,,,,a68a0bcb3d3f4c4cb85e211a6bbc18aa,59--JUNCTION BOX,https://sam.gov/workspace/contract/opp/a68a0bcb3d3f4c4cb85e211a6bbc18aa/view,,2025-12-04 18:10:06
317,"59--JUNCTION BOX, IN REPAIR/MODIFICATION OF",,,,This solicitation is a firm-fixed-price requirement for the complete repair of two JUNCTION BOXES (P/N: S-5343934-3/1-104) to 'like new' or 'A' condition. The items are designated as critical 'SPEC...,,,,4c5d31a3f3f34dd08696243b858482bc,"59--JUNCTION BOX, IN REPAIR/MODIFICATION OF",https://sam.gov/workspace/contract/opp/4c5d31a3f3f34dd08696243b858482bc/view,,2025-12-04 18:10:06
318,"59--JUNCTION BOX, IN REPAIR/MODIFICATION OF",,,,"This is a total small business set-aside solicitation for one Junction Box, identified by NSN 7H-5975-013004677-D4 and part number 302-5583831. The required product must adhere to Technical Data Pa...",,,,86087675dfc94c10b8bba24d0f720129,"59--JUNCTION BOX, IN REPAIR/MODIFICATION OF",https://sam.gov/workspace/contract/opp/86087675dfc94c10b8bba24d0f720129/view,,2025-12-04 18:10:06
319,BUSHING,,,,"This solicitation is a total small business set-aside for the manufacture of a BUSHING, part number 5677126-101, for the Naval Sea Systems Command. The contractor must adhere to the detailed requir...",,,,538387585e134d65b575945ee52f3c91,BUSHING,https://sam.gov/workspace/contract/opp/538387585e134d65b575945ee52f3c91/view,,2025-12-04 18:10:06
320,"EPOXY PUTTY,TITANIU",,,,"The U.S. Navy is soliciting proposals for the manufacture of Epoxy Putty, Titanium, under part number 7124138-001. This is a total small business set-aside procurement requiring a delivery timeline...",,,,947810e1252f4b55ac9f08c9b8d70247,"EPOXY PUTTY,TITANIU",https://sam.gov/workspace/contract/opp/947810e1252f4b55ac9f08c9b8d70247/view,,2025-12-04 18:10:06
321,"DISPLAY,MAN PORTBL",,,,"This is a Request for Quotation (RFQ) from NAVSUP WSS for the repair of a 'DISPLAY,MAN PORTBL' (Part No: CB85168-001). The key requirement is a 76-day Repair Turnaround Time (RTAT). The contract is...",,,,b2292e75a8064bfbbeaaf412e8590401,"DISPLAY,MAN PORTBL",https://sam.gov/workspace/contract/opp/b2292e75a8064bfbbeaaf412e8590401/view,,2025-12-04 18:10:06
322,ALARM-MONITOR GROUP,,,,This solicitation is a Request for Quotation (RFQ) for the procurement of eight (8) units of an ALARM-MONITOR GROUP. The key requirements include adherence to specific military standards for markin...,,,,dfbd41bb582148d7945d4f7ab90d106d,ALARM-MONITOR GROUP,https://sam.gov/workspace/contract/opp/dfbd41bb582148d7945d4f7ab90d106d/view,,2025-12-04 18:10:06
323,Signal Studios License,,,,The Naval Research Laboratory (NRL) is issuing a Request for Quotations (RFQ) to procure 'Signal Studio for MESG' on a brand name or equivalent basis. This is a total small business set-aside under...,,,,9e0c4f71252c4ef484a8cf284055ebbb,Signal Studios License,https://sam.gov/workspace/contract/opp/9e0c4f71252c4ef484a8cf284055ebbb/view,,2025-12-04 18:10:06
324,6515--SUPPLY-CARDIOFORM SEPTAL OCCLUDER- INDIANAPOLIS,,,,"The solicitation document provided is a template with section headers for 'GENERAL INFORMATION', 'AWARD INFORMATION', 'ADDITIONAL INFORMATION', and 'DESCRIPTION', but contains no specific content. ...",,,,d4321ab50f1b4e7aa15866c464aea690,6515--SUPPLY-CARDIOFORM SEPTAL OCCLUDER- INDIANAPOLIS,https://sam.gov/workspace/contract/opp/d4321ab50f1b4e7aa15866c464aea690/view,,2025-12-04 18:10:06
325,Cancellation-Notice of Intent to Sole Source-GARNET,,,,"The National Geospatial Intelligence Agency (NGA) intends to issue a sole-source contract to Palantir USG, Inc. for the GEOINT AI Repository for NSG Enterprise Tools (GARNET). The requirement encom...",,,,8cc1649a21c14f5883a1ae5610674b4e,Cancellation-Notice of Intent to Sole Source-GARNET,https://sam.gov/workspace/contract/opp/8cc1649a21c14f5883a1ae5610674b4e/view,,2025-12-04 18:10:06
326,Z1DA--Upgrade Facility Generator Controls Construction 585-25-103,,,,The Oscar G. Johnson VA Medical Center is conducting market research for a construction project to upgrade the generator control system for three 1250kW Cummins generators. This is an intent to sol...,,,,f90af8271886447d90341088ba31c9d4,Z1DA--Upgrade Facility Generator Controls Construction 585-25-103,https://sam.gov/workspace/contract/opp/f90af8271886447d90341088ba31c9d4/view,,2025-12-04 18:10:06
327,155mm M795 Metal Parts Artillery Assembly Ceiling Increase Justification and Approval,,,,"The U.S. Army Contracting Command-New Jersey (ACC-NJ) has awarded a sole-source modification to contract W15QKN-19-D-0084 with General Dynamics OTS (Wilkes Barre), LLC. This action increases the co...",,,,912e04563f284ce4be6737a532c85feb,155mm M795 Metal Parts Artillery Assembly Ceiling Increase Justification and Approval,https://sam.gov/workspace/contract/opp/912e04563f284ce4be6737a532c85feb/view,,2025-12-04 18:10:06
328,"16--TIP ASSEMBLY,LEFT, IN REPAIR/MODIFICATION OF",,,,NAVSUP Weapon Systems Support (NAVSUP WSS) Philadelphia intends to issue a sole-source solicitation to The Boeing Company for the repair of three Left Tip Assemblies (NSN 7R-1680-016938648-P8) for ...,,,,58c9304c6bf741b997ff4c779c5153df,"16--TIP ASSEMBLY,LEFT, IN REPAIR/MODIFICATION OF",https://sam.gov/workspace/contract/opp/58c9304c6bf741b997ff4c779c5153df/view,,2025-12-04 18:10:06
329,Multisim Power Pro Edition,,,,The Naval Research Laboratory (NRL) is issuing a Request for Quotations (RFQ) for the purchase of a brand name or equal Multisim Power Pro Edition perpetual software license with a three-year term....,,,,cf1122922aac463eb096733969f31c03,Multisim Power Pro Edition,https://sam.gov/workspace/contract/opp/cf1122922aac463eb096733969f31c03/view,,2025-12-04 18:10:06
330,"16--TIP,ASSEMBLY,LH, IN REPAIR/MODIFICATION OF",,,,NAVSUP Weapon Systems Support (NAVSUP WSS) Philadelphia intends to issue a sole-source solicitation to The Boeing Company for the repair of one left-hand tip assembly (NSN 7R-1680-016600068-P8) for...,,,,b614b48054ff4f8b92ab81b153d338cd,"16--TIP,ASSEMBLY,LH, IN REPAIR/MODIFICATION OF",https://sam.gov/workspace/contract/opp/b614b48054ff4f8b92ab81b153d338cd/view,,2025-12-04 18:10:06
331,"49--NRP,ANTENNA COUPLER",,,,This is a notice of intent for a sole-source procurement of three units of a part identified by NSN 7R-4920-016010099-E8 and Reference Number 74D765118-1001. The government lacks the necessary tech...,,,,4a7d1c7b1a6a4f9291f54e850f386b4f,"49--NRP,ANTENNA COUPLER",https://sam.gov/workspace/contract/opp/4a7d1c7b1a6a4f9291f54e850f386b4f/view,,2025-12-04 18:10:06
332,HOSE ASSY,,,,"This solicitation is for the procurement of a ""HOSE ASSY"" designated as critical, special emphasis material for a crucial shipboard system. The contractor must manufacture the item in strict accord...",,,,cfdcc4561b874c65a5580b0515fb6111,HOSE ASSY,https://sam.gov/workspace/contract/opp/cfdcc4561b874c65a5580b0515fb6111/view,,2025-12-04 18:10:06
333,"48--VALVE, BALL",,,,"This solicitation is for the procurement of 5 units of an item identified by NSN 1H-4820-016004364-PP. The government possesses a complete technical data package (TDP VER 003), making this opportun...",,,,94d1657efa924f4581a975b93e7cc880,"48--VALVE, BALL",https://sam.gov/workspace/contract/opp/94d1657efa924f4581a975b93e7cc880/view,,2025-12-04 18:10:06
334,ET Automatic Tap Tester,LifeScan,$20 (Retail 30ct),0.50 (Fuzzy: One Touch Test Strips),"The 76 AMXG is seeking to procure a quantity of ten (10) Automatic Tap Testers. These units must be handheld, battery-powered, and capable of detecting defects like delamination in honeycomb materi...",,,,50f2c01787234f6599e4ca4f0589eada,ET Automatic Tap Tester,https://sam.gov/workspace/contract/opp/50f2c01787234f6599e4ca4f0589eada/view,,2025-12-04 18:10:06
335,Immunohematology Blood-Grouping Analyzer Cost Per Test Contract (GSA eBuy),,,,"This solicitation is a Request for Quotation (RFQ) for a Cost Per Test (CPT) contract for two automated immunohematology analyzers at the Naval Medical Center Portsmouth, VA. The contract requires ...",,,,664640d8294449d7b49273e2248e7acc,Immunohematology Blood-Grouping Analyzer Cost Per Test Contract (GSA eBuy),https://sam.gov/workspace/contract/opp/664640d8294449d7b49273e2248e7acc/view,,2025-12-04 18:10:06
336,"15--ELEVATOR,AIRCRAFT",,,,"This is a proposed procurement for one aircraft elevator, NSN 1560015813781. The solicitation is an RFQ, and the approved source is CAGE 97499 with part number 449-034-400-136. Delivery is required...",,,,a705a51a6a4d49719c82f47b6d9a0d88,"15--ELEVATOR,AIRCRAFT",https://sam.gov/workspace/contract/opp/a705a51a6a4d49719c82f47b6d9a0d88/view,,2025-12-04 18:10:06
337,"41--FAN,VANEAXIAL",,,,"This is a Request for Quote (RFQ) for the procurement of 126 units of a Vaneaxial Fan, NSN 4140010280629. The items are required for delivery to the DLA Distribution Depot at Hill within 21 days af...",,,,35b23536aef844ffaf835552dfefdb2b,"41--FAN,VANEAXIAL",https://sam.gov/workspace/contract/opp/35b23536aef844ffaf835552dfefdb2b/view,,2025-12-04 18:10:06
338,"Differential, Driving Axle",,,,"This solicitation is for a 5-year, firm-fixed-price, IDIQ-type contract to supply a Differential, Driving Axle (NSN: 2520-01-358-3160). The procurement is restricted to specific part numbers from a...",,,,28af7982e22e4e3f80d79ca0287f5aec,"Differential, Driving Axle",https://sam.gov/workspace/contract/opp/28af7982e22e4e3f80d79ca0287f5aec/view,,2025-12-04 18:10:06
339,Netherlands PATRIOT Engineering Change Proposal Upgrades; sole Source to Raytheon,,,,"This solicitation, SPRRA2-26-R-0018, requests proposals for an Engineering Change Proposal (ECP) Upgrade to be performed in the Netherlands. The scope of work is detailed in the attached Performanc...",,,,32d4e8097249420b95c99b14686da816,Netherlands PATRIOT Engineering Change Proposal Upgrades; sole Source to Raytheon,https://sam.gov/workspace/contract/opp/32d4e8097249420b95c99b14686da816/view,,2025-12-04 18:10:06
340,25--ROLLER BEARING SUPP,,,,"This is a proposed Request for Quote (RFQ) for a total of 103 Roller Bearing Supports, identified by NSN 2590012141112. The procurement is split into two line items of 43 and 60 each, both for deli...",,,,a91cbd3af5ec4647803302b807589d70,25--ROLLER BEARING SUPP,https://sam.gov/workspace/contract/opp/a91cbd3af5ec4647803302b807589d70/view,,2025-12-04 18:10:06
341,"49--TANK AND PUMP UNIT,",,,,"This is a Request for Quotation (RFQ) for the procurement of 21 units of a TANK AND PUMP UNIT, identified by NSN 4930015464146. The approved source for this item is CAGE code 56529 with part number...",,,,b6d4facad9424dd5b80833372e59d866,"49--TANK AND PUMP UNIT,",https://sam.gov/workspace/contract/opp/b6d4facad9424dd5b80833372e59d866/view,,2025-12-04 18:10:06
342,"15--BRACKET,WING JOINT",,,,"This is a proposed procurement for nine units of BRACKET, WING JOINT, identified by NSN 1560004353653. The solicitation is a Request for Quotation (RFQ) restricted to specific approved sources. Del...",,,,9d6d8133ccc44978995cca2cbfce176f,"15--BRACKET,WING JOINT",https://sam.gov/workspace/contract/opp/9d6d8133ccc44978995cca2cbfce176f/view,,2025-12-04 18:10:06
343,25--HANDRAIL,,,,"This is a Request for Quotation (RFQ) for the procurement of 83 units of a handrail, NSN 2590013846212, with a delivery timeline of 92 days. The solicitation may result in a one-year Automated Inde...",,,,f0ac57791d30468aa01536ed7cc5740d,25--HANDRAIL,https://sam.gov/workspace/contract/opp/f0ac57791d30468aa01536ed7cc5740d/view,,2025-12-04 18:10:06
344,FCC Coleman FY26 January Produce,,,,"The Department of Justice, Bureau of Prisons, Field Offices - FCC Coleman is issuing a request for quotation for a variety of fresh produce. This requirement is a small business set-aside and inclu...",,,,391aa8e623694d61affd7d140cf2b9be,FCC Coleman FY26 January Produce,https://sam.gov/workspace/contract/opp/391aa8e623694d61affd7d140cf2b9be/view,,2025-12-04 18:10:06
345,"SCREW,CAP,SOCKET HE",,,,"This is a total small business set-aside solicitation for a quantity of 46 units of Screw, Socket Head Cap (NSN 1HS 5305 010292685 SQ) for use on Navy Submarines. The screws must be manufactured fr...",,,,1e2ed201845549358b5385bc98dca67b,"SCREW,CAP,SOCKET HE",https://sam.gov/workspace/contract/opp/1e2ed201845549358b5385bc98dca67b/view,,2025-12-04 18:10:06
346,"PROVIDE, INSTALL AND MAINTAIN AN INTERNET SERVICE WITH A MINIMUM OF 1 GIG UP AND DOWNLOAD SPEEDS IN KY",,,,This is a combined synopsis/solicitation issued as a Request for Quote (RFQ) for commercial telecommunications products and services. The procurement is a small business set-aside under NAICS code ...,,,,b7d7f84c2da34875a3c19dd2f192c444,"PROVIDE, INSTALL AND MAINTAIN AN INTERNET SERVICE WITH A MINIMUM OF 1 GIG UP AND DOWNLOAD SPEEDS IN KY",https://sam.gov/workspace/contract/opp/b7d7f84c2da34875a3c19dd2f192c444/view,,2025-12-04 18:10:06
347,REQUEST FOR PRE-PROPOSALS – Far Forward Biological Sequencing (Increment 2) for JPEO CBRND; Automated Sample Prep,,,,"This solicitation is a Request for Pre-Proposals for the Far Forward Biological Sequencing (FFBS) Increment 2 system, which requires the development of a prototype to identify Biological Warfare Ag...",,,,23a6afb89df04f4a99c767593eccdc57,REQUEST FOR PRE-PROPOSALS – Far Forward Biological Sequencing (Increment 2) for JPEO CBRND; Automated Sample Prep,https://sam.gov/workspace/contract/opp/23a6afb89df04f4a99c767593eccdc57/view,,2025-12-04 18:10:06
348,"Full Food Services at USCG Sector Corpus Christi, TX",,,,"The Department of Homeland Security, USCG, is seeking a contractor to provide Full Food Services for the USCG Sector in Corpus Christi, TX. This firm-fixed-price contract requires a vendor to suppl...",,,,c239b9aafae34a09b53ac5acd9e7ee81,"Full Food Services at USCG Sector Corpus Christi, TX",https://sam.gov/workspace/contract/opp/c239b9aafae34a09b53ac5acd9e7ee81/view,,2025-12-04 18:10:06
349,"MODULE ASSEMBLY,JET",,,,"The Defense Logistics Agency (DLA) Land and Maritime is conducting a market survey for a future solicitation for approximately 320 units of a Module Assembly, Jet (NSN 1720-012204591). This is a cr...",,,,8c72a34e0a634ae08d8be87803d3d02b,"MODULE ASSEMBLY,JET",https://sam.gov/workspace/contract/opp/8c72a34e0a634ae08d8be87803d3d02b/view,,2025-12-04 18:10:06
350,Y1DZ--FY26: NRM (PROJ: 516-23-604) BB - Install Temp Shoring in Crawl Space at Building 1 (Structural Repairs),,,,"This presolicitation for a structural repair project has been cancelled. The original scope was for a firm-fixed-price, bid-build contract to provide structural repairs in the crawl and basement sp...",,,,064e6a273e2c418f8f906bb1b81f6349,Y1DZ--FY26: NRM (PROJ: 516-23-604) BB - Install Temp Shoring in Crawl Space at Building 1 (Structural Repairs),https://sam.gov/workspace/contract/opp/064e6a273e2c418f8f906bb1b81f6349/view,,2025-12-04 18:10:06
351,Remove_Replace_Fountains_SantaFeIndianHealthCenter,,,,The Albuquerque Area Indian Health Service is seeking a qualified Small Business Indian Firm to remove and replace thirteen existing drinking fountains at the Santa Fe Indian Health Center. The con...,,,,220559455bb848b58f5c46d87bebb2ea,Remove_Replace_Fountains_SantaFeIndianHealthCenter,https://sam.gov/workspace/contract/opp/220559455bb848b58f5c46d87bebb2ea/view,,2025-12-04 18:10:06
